image_id,timestamp,latitude,longitude,robot_id,mission_id,panel_row,panel_column,panel_id,condition,confidence,cleaning_priority_score,annotated_image_path,detected_issues,original_image_path,source_label,model_source,gps_status,gps_distance_m,nearest_panel_id,sequence_panel_id,quality_laplacian_variance,quality_mean_brightness,quality_saturated_ratio,quality_dark_ratio
1861d983-854d-431c-82d4-be36eb5624ba,2026-07-05T14:17:30+00:00,37.91569768,-122.31157832,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,6,SB-R03-C06,dirty,0.9868,54,outputs\annotated\1861d983-854d-431c-82d4-be36eb5624ba.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00508_dust-70.jpg,dirty,yolov8,sequence_mismatch,0.939,SB-R03-C06,SB-R04-C06,721.886,120.7982,0.0061,0.0645
595e547e-cb4c-47b9-a880-18160d0c8ad1,2026-07-05T14:18:00+00:00,37.91572738,-122.31154736,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,8,SB-R05-C08,dirty,0.635,35,outputs\annotated\595e547e-cb4c-47b9-a880-18160d0c8ad1.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00509_dust-101.jpg,dirty,yolov8,sequence_mismatch,1.023,SB-R05-C08,SB-R04-C07,898.7192,130.9028,0.0188,0.0224
4b11726c-fe07-45f7-98ef-80c3daf3ddcc,2026-07-05T14:18:30+00:00,37.91571419,-122.31152022,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,9,SB-R04-C09,dirty,0.9034,50,outputs\annotated\4b11726c-fe07-45f7-98ef-80c3daf3ddcc.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00511_dust-81.jpg,dirty,yolov8,sequence_mismatch,0.42,SB-R04-C09,SB-R04-C08,1637.7072,116.2925,0.0124,0.1204
79b19b77-0a8a-4237-902c-b9ad6f1021d3,2026-07-05T14:19:00+00:00,37.91570518,-122.31149417,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,10,SB-R03-C10,dirty,0.9278,51,outputs\annotated\79b19b77-0a8a-4237-902c-b9ad6f1021d3.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00512_dust-67.jpg,dirty,yolov8,sequence_mismatch,0.647,SB-R03-C10,SB-R04-C09,959.3474,131.8811,0.0028,0.061
f293e3b9-1f9e-4d21-a887-5ab28dfcb55f,2026-07-05T14:19:30+00:00,37.91572429,-122.3115294,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,9,SB-R04-C09,dirty,0.8631,47,outputs\annotated\f293e3b9-1f9e-4d21-a887-5ab28dfcb55f.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00513_dust-54.jpg,dirty,yolov8,sequence_mismatch,1.065,SB-R04-C09,SB-R04-C10,2714.3585,102.5564,0.0098,0.0296
8b39ab85-5da2-4a22-b06b-014835a15283,2026-07-05T14:20:00+00:00,37.91574326,-122.3116984,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,1,SB-R05-C01,dirty,0.878,48,outputs\annotated\8b39ab85-5da2-4a22-b06b-014835a15283.jpg,soiling,prepared\solar_cls\train\dirty\dusty_00514_dust-131.jpg,dirty,yolov8,matched,0.89,SB-R05-C01,SB-R05-C01,1027.9215,143.4695,0.001,0.0544
de2733bf-a2d8-437a-bf6e-f7244038e18b,2026-07-05T14:20:30+00:00,37.91572954,-122.31169647,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,1,SB-R05-C01,dirty,0.9789,54,outputs\annotated\de2733bf-a2d8-437a-bf6e-f7244038e18b.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00515_dust-169.jpg,dirty,yolov8,sequence_mismatch,0.885,SB-R05-C01,SB-R05-C02,225.0385,170.2083,0.0,0.0224
a8c9fa77-47cc-4674-9258-eea056c7cc7b,2026-07-05T14:21:00+00:00,37.91573162,-122.31168978,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,2,SB-R05-C02,dirty,0.9781,54,outputs\annotated\a8c9fa77-47cc-4674-9258-eea056c7cc7b.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00517_dust-150.jpg,dirty,yolov8,sequence_mismatch,1.005,SB-R05-C02,SB-R05-C03,5307.4279,137.794,0.0131,0.0822
94a9def8-a1fc-4c68-a26a-30548fa9ffe7,2026-07-05T14:21:30+00:00,37.91576631,-122.31165985,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,4,SB-R05-C04,dirty,0.9968,55,outputs\annotated\94a9def8-a1fc-4c68-a26a-30548fa9ffe7.jpg,uncertain_gps;soiling,prepared\solar_cls\train\dirty\dusty_00518_dust-87.jpg,dirty,yolov8,uncertain_gps,3.387,SB-R05-C03,SB-R05-C04,519.8051,122.4474,0.005,0.0242
586eb23d-f224-492d-b357-50d29965545b,2026-07-05T14:22:00+00:00,37.91572405,-122.31158531,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,6,SB-R04-C06,dirty,0.565,31,outputs\annotated\586eb23d-f224-492d-b357-50d29965545b.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00522_dust-153.jpg,dirty,yolov8,sequence_mismatch,0.736,SB-R04-C06,SB-R05-C05,2695.8922,118.9037,0.0162,0.0263
290b36ef-3888-467e-b3ac-6185237ea82d,2026-07-05T14:22:30+00:00,37.91574644,-122.31157221,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,7,SB-R05-C07,dirty,0.9371,52,outputs\annotated\290b36ef-3888-467e-b3ac-6185237ea82d.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00524_dust-59.jpg,dirty,yolov8,sequence_mismatch,1.295,SB-R05-C07,SB-R05-C06,266.4956,157.4074,0.0651,0.0
2611f230-6a3c-4c1f-8d10-e80030fd2fcb,2026-07-05T14:23:00+00:00,37.91576318,-122.31157295,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,7,SB-R05-C07,dirty,0.9066,50,outputs\annotated\2611f230-6a3c-4c1f-8d10-e80030fd2fcb.jpg,uncertain_gps;soiling,prepared\solar_cls\train\dirty\dusty_00525_dust-94.jpg,dirty,yolov8,uncertain_gps,3.094,SB-R05-C07,SB-R05-C07,1781.9067,114.465,0.0108,0.1081
f9a23c86-cb1e-4e4e-89b2-dcc6ec601500,2026-07-05T14:23:30+00:00,37.91571713,-122.31152384,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,9,SB-R04-C09,dirty,0.8465,47,outputs\annotated\f9a23c86-cb1e-4e4e-89b2-dcc6ec601500.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00526_dust-175.jpg,dirty,yolov8,sequence_mismatch,0.325,SB-R04-C09,SB-R05-C08,1207.2067,143.5109,0.0198,0.0386
c2088289-b084-4d57-8e16-3630bec4b158,2026-07-05T14:24:00+00:00,37.91575024,-122.31152774,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,9,SB-R05-C09,dirty,0.7891,43,outputs\annotated\c2088289-b084-4d57-8e16-3630bec4b158.jpg,soiling,prepared\solar_cls\train\dirty\dusty_00528_dust-42.jpg,dirty,yolov8,matched,1.72,SB-R05-C09,SB-R05-C09,859.5839,137.9079,0.006,0.0243
d18f1b1b-a03a-47a4-8282-0a4022752cff,2026-07-05T14:24:30+00:00,37.91571319,-122.3114693,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,10,SB-R05-C10,dirty,0.9965,55,outputs\annotated\d18f1b1b-a03a-47a4-8282-0a4022752cff.jpg,uncertain_gps;soiling,prepared\solar_cls\train\dirty\dusty_00530_dust-9.jpg,dirty,yolov8,uncertain_gps,2.532,SB-R04-C10,SB-R05-C10,1733.7501,91.5779,0.0022,0.0921
396a3849-57a1-4322-8974-bdebba5e317e,2026-07-05T14:25:00+00:00,37.91567441,-122.31173376,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,1,SB-R01-C01,dirty,0.6231,34,outputs\annotated\396a3849-57a1-4322-8974-bdebba5e317e.jpg,uncertain_gps;soiling,prepared\solar_cls\train\dirty\dusty_00532_dust-4.jpg,dirty,yolov8,uncertain_gps,2.872,SB-R02-C01,SB-R01-C01,506.3343,78.3572,0.0111,0.165
54e38b09-1172-44fc-8248-c3a0b575f2fd,2026-07-05T14:25:30+00:00,37.91567808,-122.31171252,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,1,SB-R02-C01,dirty,0.9161,50,outputs\annotated\54e38b09-1172-44fc-8248-c3a0b575f2fd.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00534_dust-184.jpg,dirty,yolov8,sequence_mismatch,0.985,SB-R02-C01,SB-R01-C02,3990.1943,133.2909,0.0122,0.0028
5a3b4417-dfbf-4119-ad31-736f0a1845c6,2026-07-05T14:26:00+00:00,37.9156554,-122.31168251,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,2,SB-R01-C02,dirty,0.546,30,outputs\annotated\5a3b4417-dfbf-4119-ad31-736f0a1845c6.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00535_dust-15.jpg,dirty,yolov8,sequence_mismatch,0.995,SB-R01-C02,SB-R01-C03,1039.1727,126.7735,0.0151,0.1431
0c88fc83-dcb1-4cb9-a5fa-4035f4081ec8,2026-07-05T14:26:30+00:00,37.91565261,-122.31165314,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,3,SB-R01-C03,dirty,0.9524,52,outputs\annotated\0c88fc83-dcb1-4cb9-a5fa-4035f4081ec8.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00536_dust-173.jpg,dirty,yolov8,sequence_mismatch,1.317,SB-R01-C03,SB-R01-C04,1203.6058,149.9418,0.0034,0.0009
dfd455a2-6fca-4b33-93ab-a89a3eae8434,2026-07-05T14:27:00+00:00,37.91565305,-122.31159489,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,6,SB-R01-C06,dirty,0.9851,54,outputs\annotated\dfd455a2-6fca-4b33-93ab-a89a3eae8434.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00537_dust-56.jpg,dirty,yolov8,sequence_mismatch,1.343,SB-R01-C06,SB-R01-C05,1701.5306,113.1038,0.0035,0.0243
3671f731-682c-4f68-b179-dbe4419fe2e0,2026-07-05T14:27:30+00:00,37.91566936,-122.3115743,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,7,SB-R01-C07,dirty,0.7191,40,outputs\annotated\3671f731-682c-4f68-b179-dbe4419fe2e0.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00538_dust-174.jpg,dirty,yolov8,sequence_mismatch,0.947,SB-R01-C07,SB-R01-C06,2966.2952,93.6897,0.0,0.0078
c512464e-6539-4b1e-9057-2fc12e1bd48d,2026-07-05T14:28:00+00:00,37.91568369,-122.31157433,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,7,SB-R02-C07,clean,0.5306,4,outputs\annotated\c512464e-6539-4b1e-9057-2fc12e1bd48d.jpg,gps_sequence_mismatch,prepared\solar_cls\train\dirty\dusty_00539_dust-165.jpg,dirty,yolov8,sequence_mismatch,0.767,SB-R02-C07,SB-R01-C07,1546.0778,145.6986,0.0021,0.0093
c5259355-56fa-42be-99a0-c3ac989e8715,2026-07-05T14:28:30+00:00,37.9156655,-122.31153081,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,9,SB-R01-C09,clean,0.7353,6,outputs\annotated\c5259355-56fa-42be-99a0-c3ac989e8715.jpg,gps_sequence_mismatch,prepared\solar_cls\train\dirty\dusty_00541_dust-177.jpg,dirty,yolov8,sequence_mismatch,0.936,SB-R01-C09,SB-R01-C08,2112.889,127.8679,0.0019,0.0904
66cab8d2-4207-45c0-b6f7-ab2724f77141,2026-07-05T14:29:00+00:00,37.91569473,-122.31149982,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,10,SB-R03-C10,dirty,0.9624,53,outputs\annotated\66cab8d2-4207-45c0-b6f7-ab2724f77141.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00544_dust-186.jpg,dirty,yolov8,sequence_mismatch,0.62,SB-R03-C10,SB-R01-C09,4514.7757,127.2878,0.0022,0.0061
3a25f84c-bf3c-47d7-88ee-89284dbb66fa,2026-07-05T14:29:30+00:00,37.91568889,-122.31147431,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,10,SB-R02-C10,dirty,0.9049,50,outputs\annotated\3a25f84c-bf3c-47d7-88ee-89284dbb66fa.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00546_dust-151.jpg,dirty,yolov8,sequence_mismatch,2.174,SB-R02-C10,SB-R01-C10,4388.1626,127.8406,0.0257,0.086
5ef54298-845e-4c3a-b7a8-cafc5033dbfd,2026-07-05T14:30:00+00:00,37.91570103,-122.31174312,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,1,SB-R02-C01,dirty,0.9337,51,outputs\annotated\5ef54298-845e-4c3a-b7a8-cafc5033dbfd.jpg,uncertain_gps;soiling,prepared\solar_cls\train\dirty\dusty_00547_dust-91.jpg,dirty,yolov8,uncertain_gps,3.567,SB-R03-C01,SB-R02-C01,931.7682,100.7455,0.0093,0.1043
543b91f9-879d-4b83-83de-2e6c424e4359,2026-07-05T14:30:30+00:00,37.91569786,-122.31167486,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,2,SB-R03-C02,dirty,0.9146,50,outputs\annotated\543b91f9-879d-4b83-83de-2e6c424e4359.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00548_dust-36.jpg,dirty,yolov8,sequence_mismatch,0.487,SB-R03-C02,SB-R02-C02,5189.1984,126.3614,0.0197,0.0023
d19b41f3-22df-462f-8d8a-43461ee39b1a,2026-07-05T14:31:00+00:00,37.91568301,-122.31166894,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,2,SB-R02-C02,dirty,0.9924,55,outputs\annotated\d19b41f3-22df-462f-8d8a-43461ee39b1a.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00550_dust-146.jpg,dirty,yolov8,sequence_mismatch,0.951,SB-R02-C02,SB-R02-C03,2423.0137,125.16,0.0157,0.1053
705c9133-2881-487f-a747-f5e8f005068e,2026-07-05T14:31:30+00:00,37.91567439,-122.31162468,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,4,SB-R02-C04,dirty,0.9699,53,outputs\annotated\705c9133-2881-487f-a747-f5e8f005068e.jpg,soiling,prepared\solar_cls\train\dirty\dusty_00551_dust-46.jpg,dirty,yolov8,matched,1.189,SB-R02-C04,SB-R02-C04,424.2109,133.4783,0.0013,0.0139
3504f349-201e-48f0-be6f-4bb824b9c77e,2026-07-05T14:32:00+00:00,37.91569712,-122.3116455,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,4,SB-R03-C04,clean,0.5918,5,outputs\annotated\3504f349-201e-48f0-be6f-4bb824b9c77e.jpg,gps_sequence_mismatch,prepared\solar_cls\train\dirty\dusty_00552_dust-176.jpg,dirty,yolov8,sequence_mismatch,1.045,SB-R03-C04,SB-R02-C05,1883.0682,111.5521,0.0178,0.0757
f5e71478-1f02-4bae-a8b7-1a354d3b9ef1,2026-07-05T14:32:30+00:00,37.91568595,-122.31160138,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,5,SB-R02-C05,dirty,0.9001,50,outputs\annotated\f5e71478-1f02-4bae-a8b7-1a354d3b9ef1.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00554_dust-158.jpg,dirty,yolov8,sequence_mismatch,0.98,SB-R02-C05,SB-R02-C06,771.7577,131.2691,0.0139,0.0095
113fe13b-4aea-4d2a-99ae-e1c5b2b6ca4b,2026-07-05T14:33:00+00:00,37.91566495,-122.3115569,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,7,SB-R01-C07,dirty,0.8215,45,outputs\annotated\113fe13b-4aea-4d2a-99ae-e1c5b2b6ca4b.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00556_dust-39.jpg,dirty,yolov8,sequence_mismatch,0.79,SB-R01-C07,SB-R02-C07,162.242,109.8743,0.0,0.0012
c7c5d894-461a-49af-baa6-ae9a099cc7f8,2026-07-05T14:33:30+00:00,37.91567613,-122.31155808,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,7,SB-R02-C07,dirty,0.972,53,outputs\annotated\c7c5d894-461a-49af-baa6-ae9a099cc7f8.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00557_dust-84.jpg,dirty,yolov8,sequence_mismatch,0.946,SB-R02-C07,SB-R02-C08,700.5646,134.7998,0.0185,0.0261
062d421d-1e52-4832-94af-f984ebb814cf,2026-07-05T14:34:00+00:00,37.91566821,-122.31151389,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,9,SB-R01-C09,dirty,0.8579,47,outputs\annotated\062d421d-1e52-4832-94af-f984ebb814cf.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00558_dust-164.jpg,dirty,yolov8,sequence_mismatch,0.727,SB-R01-C09,SB-R02-C09,2079.8744,135.1889,0.0031,0.0141
4065d3ea-0da6-4de9-95cd-cd3fff14efbf,2026-07-05T14:34:30+00:00,37.91568185,-122.31152238,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,9,SB-R02-C09,dirty,0.97,53,outputs\annotated\4065d3ea-0da6-4de9-95cd-cd3fff14efbf.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00563_dust-16.jpg,dirty,yolov8,sequence_mismatch,0.184,SB-R02-C09,SB-R02-C10,1300.1053,120.1934,0.0009,0.0222
b94a9fcb-f23c-4c63-89f7-62211c927e84,2026-07-05T14:35:00+00:00,37.91568489,-122.31170664,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,1,SB-R02-C01,dirty,0.7181,39,outputs\annotated\b94a9fcb-f23c-4c63-89f7-62211c927e84.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00566_dust-140.jpg,dirty,yolov8,sequence_mismatch,0.484,SB-R02-C01,SB-R03-C01,4576.5386,116.68,0.0262,0.0654
11ef40fa-bb18-491a-a435-41dde10903a0,2026-07-05T14:35:30+00:00,37.91570728,-122.31170361,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,1,SB-R03-C01,dirty,0.8624,47,outputs\annotated\11ef40fa-bb18-491a-a435-41dde10903a0.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00567_dust-144.jpg,dirty,yolov8,sequence_mismatch,0.815,SB-R03-C01,SB-R03-C02,575.8364,129.6413,0.0039,0.0209
2ca65fe0-38ea-44d6-aa3a-3c07309c9362,2026-07-05T14:36:00+00:00,37.91570877,-122.3116757,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,2,SB-R03-C02,dirty,0.8456,47,outputs\annotated\2ca65fe0-38ea-44d6-aa3a-3c07309c9362.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00568_dust-154.jpg,dirty,yolov8,sequence_mismatch,1.037,SB-R03-C02,SB-R03-C03,2413.8913,132.9199,0.0357,0.021
0aad6a40-326b-41e0-a2e8-039b36957f64,2026-07-05T14:36:30+00:00,37.91574901,-122.31165559,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,3,SB-R05-C03,dirty,0.9976,55,outputs\annotated\0aad6a40-326b-41e0-a2e8-039b36957f64.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00570_dust-49.jpg,dirty,yolov8,sequence_mismatch,1.459,SB-R05-C03,SB-R03-C04,679.3244,148.4251,0.0021,0.0237
da789e6d-b7d9-46a6-91d7-664d43fe4c5a,2026-07-05T14:37:00+00:00,37.9156858,-122.31160697,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,5,SB-R02-C05,damaged,0.6774,61,outputs\annotated\da789e6d-b7d9-46a6-91d7-664d43fe4c5a.jpg,gps_sequence_mismatch;structural_or_electrical_damage,prepared\solar_cls\train\dirty\dusty_00571_dust-20.jpg,dirty,yolov8,sequence_mismatch,0.571,SB-R02-C05,SB-R03-C05,5165.9256,106.2646,0.0703,0.0007
20fc8b7c-c437-4655-9d51-82275f4b40e7,2026-07-05T14:37:30+00:00,37.91568379,-122.31156977,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,7,SB-R02-C07,dirty,0.7707,42,outputs\annotated\20fc8b7c-c437-4655-9d51-82275f4b40e7.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00572_dust-26.jpg,dirty,yolov8,sequence_mismatch,0.396,SB-R02-C07,SB-R03-C06,72.3381,154.9312,0.0001,0.0012
c81b016f-9cfd-474d-8e17-36f4e5118dc1,2026-07-05T14:38:00+00:00,37.91573236,-122.31157467,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,7,SB-R05-C07,dirty,0.7823,43,outputs\annotated\c81b016f-9cfd-474d-8e17-36f4e5118dc1.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00574_dust-30.jpg,dirty,yolov8,sequence_mismatch,0.87,SB-R05-C07,SB-R03-C07,9247.51,82.9959,0.0537,0.2765
5f1757d2-41b6-4120-bbd8-064d82873949,2026-07-05T14:38:30+00:00,37.9157031,-122.31155486,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,7,SB-R03-C07,dirty,0.644,35,outputs\annotated\5f1757d2-41b6-4120-bbd8-064d82873949.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00575_dust-147.jpg,dirty,yolov8,sequence_mismatch,1.023,SB-R03-C07,SB-R03-C08,1895.3223,120.3089,0.0209,0.0358
b84e993c-d4a1-426e-b1da-f09e50c99fab,2026-07-05T14:39:00+00:00,37.9157,-122.31148769,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,10,SB-R03-C10,dirty,0.8734,48,outputs\annotated\b84e993c-d4a1-426e-b1da-f09e50c99fab.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00579_dust-18.jpg,dirty,yolov8,sequence_mismatch,0.862,SB-R03-C10,SB-R03-C09,4466.3299,125.8195,0.003,0.0048
8eeb7453-1b44-4c1c-aa33-32ec4b6a74f9,2026-07-05T14:39:30+00:00,37.91571607,-122.31151811,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,9,SB-R04-C09,dirty,0.9957,55,outputs\annotated\8eeb7453-1b44-4c1c-aa33-32ec4b6a74f9.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00580_dust-168.jpg,dirty,yolov8,sequence_mismatch,0.285,SB-R04-C09,SB-R03-C10,1332.4931,136.1,0.0767,0.0041
d3c1af76-5c0c-4f1c-a377-2aab9cc34d88,2026-07-05T14:40:00+00:00,37.91574574,-122.31167602,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,2,SB-R05-C02,dirty,0.9067,50,outputs\annotated\d3c1af76-5c0c-4f1c-a377-2aab9cc34d88.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00582_dust-52.jpg,dirty,yolov8,sequence_mismatch,1.138,SB-R05-C02,SB-R04-C01,899.6948,103.4476,0.0113,0.0868
2cfe957c-5f5f-4dc7-a0a3-3c4333397307,2026-07-05T14:40:30+00:00,37.9157267,-122.31169472,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,1,SB-R04-C01,dirty,0.7707,42,outputs\annotated\2cfe957c-5f5f-4dc7-a0a3-3c4333397307.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00583_dust-105.jpg,dirty,yolov8,sequence_mismatch,1.186,SB-R04-C01,SB-R04-C02,72.3381,154.9312,0.0001,0.0012
eea0fb61-2c4c-44cf-a649-eb1db198826c,2026-07-05T14:41:00+00:00,37.91571915,-122.31167505,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,2,SB-R04-C02,dirty,0.7989,44,outputs\annotated\eea0fb61-2c4c-44cf-a649-eb1db198826c.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00584_dust-102.jpg,dirty,yolov8,sequence_mismatch,0.429,SB-R04-C02,SB-R04-C03,1976.2499,119.7272,0.0096,0.1313
a814b6fc-ca93-42e9-8ca7-fb7656afd3b0,2026-07-05T14:41:30+00:00,37.91572637,-122.31164137,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,4,SB-R04-C04,dirty,0.9664,53,outputs\annotated\a814b6fc-ca93-42e9-8ca7-fb7656afd3b0.jpg,soiling,prepared\solar_cls\train\dirty\dusty_00586_dust-86.jpg,dirty,yolov8,matched,1.128,SB-R04-C04,SB-R04-C04,622.5844,122.6999,0.0049,0.024
9c4fc706-13fb-4942-b796-e12726b1198d,2026-07-05T14:42:00+00:00,37.91567781,-122.31159029,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,6,SB-R02-C06,dirty,0.9123,50,outputs\annotated\9c4fc706-13fb-4942-b796-e12726b1198d.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00588_dust-58.jpg,dirty,yolov8,sequence_mismatch,0.492,SB-R02-C06,SB-R04-C05,7684.1908,107.8969,0.0137,0.0569
1f621fc9-43f3-45f6-ac54-d6f7aedd8760,2026-07-05T14:42:30+00:00,37.91572141,-122.31156405,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,7,SB-R04-C07,dirty,0.9282,51,outputs\annotated\1f621fc9-43f3-45f6-ac54-d6f7aedd8760.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00589_dust-152.jpg,dirty,yolov8,sequence_mismatch,0.413,SB-R04-C07,SB-R04-C06,1296.5668,123.3532,0.0011,0.1018
bd0211a4-a7ec-43ca-bd88-1c191a572dfc,2026-07-05T14:43:00+00:00,37.91571552,-122.31156155,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,7,SB-R04-C07,dirty,0.9584,53,outputs\annotated\bd0211a4-a7ec-43ca-bd88-1c191a572dfc.jpg,soiling,prepared\solar_cls\train\dirty\dusty_00592_dust-73.jpg,dirty,yolov8,matched,0.465,SB-R04-C07,SB-R04-C07,711.3779,125.8605,0.0014,0.0867
d8e12d8b-f366-4ad0-9a8e-859d23bf6da3,2026-07-05T14:43:30+00:00,37.915738,-122.31153424,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,8,SB-R05-C08,dirty,0.8474,47,outputs\annotated\d8e12d8b-f366-4ad0-9a8e-859d23bf6da3.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\dusty_00593_dust-187.jpg,dirty,yolov8,sequence_mismatch,0.808,SB-R05-C08,SB-R04-C08,17921.4978,138.3699,0.0839,0.0695
8927df05-72a6-4469-b141-6d6ceccf13d9,2026-07-05T14:44:00+00:00,37.91572314,-122.31144709,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,9,SB-R04-C09,dirty,0.6687,37,outputs\annotated\8927df05-72a6-4469-b141-6d6ceccf13d9.jpg,uncertain_gps;soiling,prepared\solar_cls\train\dirty\dusty_00599_dust-133.jpg,dirty,yolov8,uncertain_gps,4.461,SB-R04-C10,SB-R04-C09,1725.3449,96.2961,0.0091,0.1515
